90.4727589105359 165.001822384637
139.740337806194 280.733358715676
139.907536454915 258.132328615123
179.241819915763 228.034848012127
186.146016383357 220.472020363576
191.17958491374 248.402843273706
209.342075455536 387.742794640164
242.096243484478 362.460510486395
273.000412955185 456.093784896274
277.75408030974 481.321114589146
308.613988037923 401.100244665183
311.313803882445 433.959176330032
351.965627894691 396.137544517592
360.016187405082 413.374145649318
420.783856688471 451.55909979396
425.389011320148 332.776798461513
447.241937020346 382.476499149904
452.110346250444 407.342416153298
483.054658450468 530.046629639137
488.402412345964 406.56736186899
515.012902271072 543.860560382839
525.672983037325 432.145749587658
526.100476181995 437.530918177541
532.598043671088 493.855077550126
542.830346253492 461.97500491058
561.193980248632 352.576939134806
585.777491302542 590.505240321657
596.341474358444 479.176039319358
604.995344733378 616.609243354949
626.899170198444 495.444825282245
641.06647592966 594.379794804355
641.458371170601 406.613694909973
691.721967280531 406.45233932562
691.900868057 409.503428860165
696.204200060894 531.142978832633
732.72287049373 660.213806725661
740.001827309667 484.698118118176
776.095731546849 607.681308138201
792.376636774056 752.734440687368
829.234279697032 608.947613667445
831.654948240844 729.097372728523
833.763502801242 511.971757053036
834.978661518902 462.105263113178
856.70896171147 440.760427405542
869.387853609264 609.642536200673
881.797330701485 630.917023608603
885.52720484255 570.562143879195
899.426831614336 610.979529121543
909.695872602844 513.057323790639
957.082092015374 584.32045951922
1047.2642051719 450.321229395229
1102.17845709271 579.193668330812
1103.7602864952 757.326357907462
1187.70297002401 652.363697157877
1233.71169240731 580.384364885212
1322.79163173498 581.925465618108
1329.46980769946 735.378392538565
1394.49998256403 512.514546271434
1411.90151821262 514.090112825278
1458.45586504804 477.001779160361
1460.19495522616 437.301747948666
1533.03416830023 577.660063525495
1543.64303368326 582.423998836464
1547.09034514138 344.249766511088
1547.16764825206 700.379694071475
1638.22217306515 665.130985898209
1644.33785422516 617.587228177954
1698.26300085562 730.381936702772
1761.13049163418 478.794509130395
1794.14017489307 613.806690882141
1847.23348614305 551.168725249283
1849.41670562384 595.560177876984
1936.06127569157 480.989521579151
2014.77088268417 659.992762333056
2019.12729629409 510.253624537686
2102.80736124784 682.732108480388
2173.55770487975 558.165823723385
2247.4786713525 668.017422272516
2380.0715956931 467.465671432916
2635.1203709286 553.368791748978
2659.39827660914 355.701314351843
2751.58715677802 324.19716349839
2940.86186994503 397.314142030757
3099.82707233325 427.534139380487
3118.7589155574 502.216818586894
3391.10312009075 491.446965912488
3517.98047996504 522.601237958391
3548.51065236212 309.059693150568
3579.21566116383 483.708372534754
3718.53891992554 360.879543928003
3783.32716477829 450.378111962997
3871.12554765085 342.559757212051
4090.01581141277 440.291928181131
4412.63659536148 355.968469830083
4465.8531850833 397.638808378836
5172.69207762266 284.835587197872
5568.9242650821 360.685303316673
6607.643473568 299.229624115379
7164.18544350607 262.569941358458
7915.50354738126 339.445198931399
